datetime;day;hour;close_current;open_current;move_down;move_up;percent;percent_10;in_1;in_2;in_3;in_4;in_5;in_6;in_7;in_8;in_9;in_10;in_11;in_12;in_13;in_14;in_15;in_16;in_17;in_18;in_19;in_20;in_21;in_22;in_23;in_24;in_25;in_26;in_27;in_28;in_29;in_30;in_31;in_32;in_33;in_34;in_35;in_36;in_37;in_38;in_39;in_40;in_41;in_42;in_43;in_44;in_45;in_46;in_47;in_48;in_49;in_50;in_51;in_52;in_53;in_54;in_55;in_56;in_57;in_58;in_59;in_60;in_61;in_62;in_63;in_64;in_65;in_66;in_67;in_68;in_69;in_70;in_71;in_72;in_73;in_74;in_75;in_76;in_77;in_78;in_79;in_80;in_81;in_82;in_83;in_84;in_85;in_86;in_87;in_88;in_89;in_90;in_91;in_92;in_93;in_94;in_95;in_96;in_97;in_98;in_99;in_100;in_101;in_102;in_103;in_104;in_105;in_106;in_107;in_108;in_109;in_110;in_111;in_112;in_113;in_114;in_115;in_116;in_117;in_118;in_119;in_120;in_121;in_122;in_123;in_124;in_125;in_126;in_127;in_128;in_129;in_130;in_131;in_132;in_133;in_134;in_135;in_136;in_137;in_138;in_139;in_140;in_141;in_142;in_143;in_144;in_145;in_146;in_147;in_148;in_149;in_150;in_151;in_152;in_153;in_154;in_155;in_156;in_157;in_158;in_159;in_160;in_161;in_162;in_163;in_164;in_165;in_166;in_167;in_168;in_169;in_170
2020.11.20 00:00;5;0;28.9720;28.1270;0.0024;0.0436;0.0300;0.0300;-0.00;0.08;0.90;-0.01;-0.01;50.94;0.00;-0.20;0;0;-0.19;0;0;0;0;0;0;-0.00;0.25;0.44;-0.00;-0.00;51.14;0.05;-2.46;0;0;-0.09;0;0;0;0;0;0;0.01;0.35;0.16;0.01;0.02;53.60;-0.08;3.76;0;0;0.32;0;0;0;0;0;0;0.01;0.13;0.52;-0.00;-0.01;49.84;-0.10;4.52;0;0;-0.14;0;0;0;0;0;0;-0.01;0.21;0.23;0.00;-0.00;45.32;0.09;-4.48;0;0;-0.60;0;0;0;0;0;0;0.00;0.30;0.65;-0.02;0.00;48.26;-0.01;0.35;0;0;0.04;0;0;0;0;0;0;-0.02;0.21;0.44;0.00;-0.02;47.91;0.06;-3.23;0;0;-0.15;0;0;0;0;0;0;0.02;0.28;0.04;0.02;0.02;51.13;-0.09;4.40;0;0;0.18;0;0;0;0;0;0;0.01;0.36;0.30;-0.00;0.01;46.73;-0.05;2.02;0;0;-0.46;0;0;0;0;0;0;-0.01;0.26;0.52;0.00;-0.01;44.72;0.03;-1.54;0;0;-0.74;0;0;0;0;0;0;
2020.11.21 00:00;6;0;30.5160;28.9720;0.0233;0.0631;0.0533;0.0533;0.00;0.27;0.60;-0.00;-0.00;65.45;-0.02;1.13;0;0;1.75;0;0;1;0;0;0;-0.00;0.37;0.51;-0.01;-0.01;64.31;0.03;-1.73;0;0;1.72;0;0;1;0;0;0;0.00;0.77;0.00;0.00;0.03;66.04;-0.03;1.63;0;0;2.15;0;1;0;0;0;0;0.02;0.33;0.14;0.03;0.00;64.41;-0.22;11.55;0;0;2.12;0;1;0;0;0;0;-0.00;0.19;0.53;-0.00;-0.00;52.86;0.04;-2.33;0;0;0.03;0;0;0;0;0;0;0.03;0.29;0.05;0.03;0.02;54.26;-0.12;6.00;0;0;1.71;0;0;1;0;0;0;0.00;0.30;0.65;-0.02;0.00;48.26;-0.01;0.35;0;0;0.04;0;0;0;0;0;0;-0.02;0.21;0.44;0.00;-0.02;47.91;0.06;-3.23;0;0;-0.15;0;0;0;0;0;0;0.02;0.28;0.04;0.02;0.02;51.13;-0.09;4.40;0;0;0.18;0;0;0;0;0;0;0.01;0.36;0.30;-0.00;0.01;46.73;-0.05;2.02;0;0;-0.46;0;0;0;0;0;0;
2020.11.22 00:00;0;0;30.0230;30.5170;0.0497;0.0198;-0.0162;-0.0162;0.01;0.15;0.44;-0.01;0.01;74.10;-0.02;1.61;1;0;2.33;0;1;0;0;0;0;-0.01;0.33;0.46;0.01;0.04;72.49;0.05;-3.88;1;0;2.52;0;1;0;0;0;0;0.05;0.01;0.07;0.03;0.00;76.37;-0.26;15.75;1;0;3.51;1;0;0;0;0;0;0.00;0.77;0.12;0.02;0.02;60.62;-0.02;1.27;0;0;1.46;0;0;1;0;0;0;0.01;0.02;0.42;-0.01;-0.00;59.36;-0.10;5.41;0;0;1.33;0;0;1;0;0;0;0.05;0.11;0.27;0.05;0.01;62.85;-0.16;8.60;0;0;3.23;1;0;0;0;0;0;0.03;0.29;0.05;0.03;0.02;54.26;-0.12;6.00;0;0;1.71;0;0;1;0;0;0;0.00;0.30;0.65;-0.02;0.00;48.26;-0.01;0.35;0;0;0.04;0;0;0;0;0;0;-0.02;0.21;0.44;0.00;-0.02;47.91;0.06;-3.23;0;0;-0.15;0;0;0;0;0;0;0.02;0.28;0.04;0.02;0.02;51.13;-0.09;4.40;0;0;0.18;0;0;0;0;0;0;
2020.11.23 00:00;1;0;30.9950;30.0290;0.0081;0.0357;0.0322;0.0322;-0.02;0.19;0.13;0.01;0.01;58.18;0.11;-7.53;0;0;0.93;0;0;0;0;0;0;0.03;0.00;0.09;0.02;0.02;65.71;-0.13;7.33;0;0;1.66;0;0;1;0;0;0;0.01;0.27;0.17;-0.01;0.01;58.38;-0.08;4.48;0;0;0.88;0;0;0;0;0;0;-0.02;0.25;0.27;-0.01;-0.02;53.89;0.15;-9.20;0;0;0.48;0;0;0;0;0;0;-0.02;0.10;0.35;-0.02;-0.01;63.10;0.14;-10.25;0;0;1.23;0;0;1;0;0;0;-0.02;0.28;0.48;0.01;0.02;59.04;0.06;-3.82;0;0;2.17;0;1;0;0;0;0;0.05;0.11;0.27;0.05;0.01;62.85;-0.16;8.60;0;0;3.23;1;0;0;0;0;0;0.03;0.29;0.05;0.03;0.02;54.26;-0.12;6.00;0;0;1.71;0;0;1;0;0;0;0.00;0.30;0.65;-0.02;0.00;48.26;-0.01;0.35;0;0;0.04;0;0;0;0;0;0;-0.02;0.21;0.44;0.00;-0.02;47.91;0.06;-3.23;0;0;-0.15;0;0;0;0;0;0;
2020.11.24 00:00;2;0;33.9410;30.9990;0.0066;0.1336;0.0949;0.0949;0.02;0.01;0.23;0.02;0.01;63.79;-0.08;4.93;0;0;1.54;0;0;1;0;0;0;0.01;0.10;0.29;-0.01;-0.00;58.86;-0.05;2.75;0;0;0.87;0;0;0;0;0;0;-0.02;0.15;0.11;-0.01;-0.01;56.12;0.11;-6.84;0;0;0.58;0;0;0;0;0;0;0.00;0.75;0.02;0.01;0.00;62.95;-0.02;1.24;0;0;1.26;0;0;1;0;0;0;-0.00;0.67;0.30;0.01;0.02;61.71;0.00;-0.17;0;0;1.20;0;0;1;0;0;0;0.03;0.08;0.18;-0.00;0.03;63.71;-0.08;4.68;0;0;2.64;0;1;0;0;0;0;-0.02;0.28;0.48;0.01;0.02;59.04;0.06;-3.82;0;0;2.17;0;1;0;0;0;0;0.05;0.11;0.27;0.05;0.01;62.85;-0.16;8.60;0;0;3.23;1;0;0;0;0;0;0.03;0.29;0.05;0.03;0.02;54.26;-0.12;6.00;0;0;1.71;0;0;1;0;0;0;0.00;0.30;0.65;-0.02;0.00;48.26;-0.01;0.35;0;0;0.04;0;0;0;0;0;0;
2020.11.25 00:00;3;0;31.2950;33.9450;0.1033;0.0439;-0.0781;-0.0781;0.03;0.04;0.29;0.01;0.00;78.38;-0.06;4.17;1;0;2.11;0;1;0;0;0;0;-0.00;0.54;0.44;0.01;0.02;74.22;0.00;-0.19;1;0;1.72;0;0;1;0;0;0;0.00;0.23;0.74;-0.05;0.01;74.41;-0.00;0.21;1;0;1.91;0;0;1;0;0;0;-0.00;0.63;0.35;0.03;0.01;74.19;0.01;-0.74;1;0;2.15;0;1;0;0;0;0;0.01;0.37;0.54;0.01;0.02;74.94;-0.01;0.88;1;0;2.57;0;1;0;0;0;0;0.09;0.28;0.05;0.13;0.03;73.56;-0.15;9.85;1;0;3.48;1;0;0;0;0;0;0.03;0.08;0.18;-0.00;0.03;63.71;-0.08;4.68;0;0;2.64;0;1;0;0;0;0;-0.02;0.28;0.48;0.01;0.02;59.04;0.06;-3.82;0;0;2.17;0;1;0;0;0;0;0.05;0.11;0.27;0.05;0.01;62.85;-0.16;8.60;0;0;3.23;1;0;0;0;0;0;0.03;0.29;0.05;0.03;0.02;54.26;-0.12;6.00;0;0;1.71;0;0;1;0;0;0;
2020.11.26 00:00;4;0;28.2360;31.2950;0.1580;0.0152;-0.0977;-0.0977;-0.03;0.06;0.41;-0.02;-0.06;48.15;0.15;-8.53;0;0;-0.30;0;0;0;0;0;0;-0.01;0.32;0.04;-0.02;-0.01;56.68;0.07;-4.23;0;0;0.52;0;0;0;0;0;0;-0.02;0.01;0.20;-0.01;-0.01;60.91;0.11;-7.79;0;0;0.90;0;0;0;0;0;0;0.02;0.29;0.22;0.02;0.02;68.71;-0.05;2.98;0;0;1.51;0;0;1;0;0;0;0.01;0.23;0.35;-0.06;-0.01;65.73;-0.04;2.27;0;0;1.28;0;0;1;0;0;0;-0.08;0.30;0.17;0.01;-0.01;58.26;0.21;-15.30;0;0;1.57;0;0;1;0;0;0;0.09;0.28;0.05;0.13;0.03;73.56;-0.15;9.85;1;0;3.48;1;0;0;0;0;0;0.03;0.08;0.18;-0.00;0.03;63.71;-0.08;4.68;0;0;2.64;0;1;0;0;0;0;-0.02;0.28;0.48;0.01;0.02;59.04;0.06;-3.82;0;0;2.17;0;1;0;0;0;0;0.05;0.11;0.27;0.05;0.01;62.85;-0.16;8.60;0;0;3.23;1;0;0;0;0;0;
2020.11.27 00:00;5;0;28.4610;28.2350;0.0365;0.0171;0.0080;0.0080;0.05;0.01;0.01;0.00;0.02;37.63;-0.34;9.63;0;0;-1.49;0;0;0;0;0;1;-0.04;0.08;0.33;-0.01;-0.04;28.00;0.12;-3.95;0;1;-2.28;0;0;0;0;1;0;-0.01;0.17;0.48;-0.02;0.01;31.95;0.04;-1.49;0;0;-2.05;0;0;0;0;1;0;-0.03;0.01;0.58;-0.03;-0.06;33.45;0.10;-3.68;0;0;-2.05;0;0;0;0;1;0;-0.02;0.24;0.25;-0.05;0.00;37.13;0.08;-3.37;0;0;-1.72;0;0;0;0;0;1;-0.10;0.09;0.35;-0.10;-0.13;46.28;0.21;-11.98;0;0;-0.42;0;0;0;0;0;0;-0.08;0.30;0.17;0.01;-0.01;58.26;0.21;-15.30;0;0;1.57;0;0;1;0;0;0;0.09;0.28;0.05;0.13;0.03;73.56;-0.15;9.85;1;0;3.48;1;0;0;0;0;0;0.03;0.08;0.18;-0.00;0.03;63.71;-0.08;4.68;0;0;2.64;0;1;0;0;0;0;-0.02;0.28;0.48;0.01;0.02;59.04;0.06;-3.82;0;0;2.17;0;1;0;0;0;0;
2020.11.28 00:00;6;0;29.1770;28.4610;0.0197;0.0407;0.0252;0.0252;0.02;0.04;0.19;0.01;0.03;42.73;-0.08;3.22;0;0;-0.79;0;0;0;0;0;0;0.02;0.18;0.13;-0.00;0.00;39.51;-0.15;5.30;0;0;-1.04;0;0;0;0;0;1;-0.01;0.61;0.15;-0.00;-0.01;34.22;0.03;-1.11;0;0;-1.41;0;0;0;0;0;1;-0.02;0.07;0.21;-0.01;-0.03;35.33;0.07;-2.68;0;0;-1.45;0;0;0;0;0;1;-0.01;0.40;0.14;-0.00;0.01;38.01;0.02;-0.89;0;0;-1.30;0;0;0;0;0;1;0.01;0.17;0.68;-0.10;0.03;47.14;-0.02;0.86;0;0;-0.30;0;0;0;0;0;0;-0.10;0.09;0.35;-0.10;-0.13;46.28;0.21;-11.98;0;0;-0.42;0;0;0;0;0;0;-0.08;0.30;0.17;0.01;-0.01;58.26;0.21;-15.30;0;0;1.57;0;0;1;0;0;0;0.09;0.28;0.05;0.13;0.03;73.56;-0.15;9.85;1;0;3.48;1;0;0;0;0;0;0.03;0.08;0.18;-0.00;0.03;63.71;-0.08;4.68;0;0;2.64;0;1;0;0;0;0;
2020.11.29 00:00;0;0;30.1050;29.1550;0.0103;0.0444;0.0326;0.0326;-0.00;0.19;0.49;-0.01;-0.00;48.88;0.02;-0.82;0;0;-0.01;0;0;0;0;0;0;-0.01;0.15;0.34;-0.00;0.02;49.70;0.03;-1.60;0;0;-0.05;0;0;0;0;0;0;0.03;0.09;0.13;0.03;0.02;51.31;-0.14;6.25;0;0;-0.01;0;0;0;0;0;0;0.02;0.16;0.32;0.02;-0.00;45.06;-0.09;3.80;0;0;-0.48;0;0;0;0;0;0;0.00;0.24;0.76;-0.01;-0.01;41.26;0.00;-0.01;0;0;-0.74;0;0;0;0;0;0;0.03;0.26;0.33;0.03;0.03;49.90;-0.06;2.75;0;0;0.17;0;0;0;0;0;0;0.01;0.17;0.68;-0.10;0.03;47.14;-0.02;0.86;0;0;-0.30;0;0;0;0;0;0;-0.10;0.09;0.35;-0.10;-0.13;46.28;0.21;-11.98;0;0;-0.42;0;0;0;0;0;0;-0.08;0.30;0.17;0.01;-0.01;58.26;0.21;-15.30;0;0;1.57;0;0;1;0;0;0;0.09;0.28;0.05;0.13;0.03;73.56;-0.15;9.85;1;0;3.48;1;0;0;0;0;0;
2020.11.30 00:00;1;0;31.4940;30.1000;0.0125;0.0498;0.0463;0.0463;0.01;0.48;0.02;0.01;0.01;56.29;-0.05;2.92;0;0;1.74;0;0;1;0;0;0;-0.00;0.39;0.51;0.00;0.00;53.37;0.01;-0.62;0;0;1.44;0;0;1;0;0;0;0.01;0.32;0.33;0.01;0.01;53.99;-0.03;1.78;0;0;1.48;0;0;1;0;0;0;0.01;0.32;0.09;0.01;0.01;52.21;-0.07;3.54;0;0;0.94;0;0;0;0;0;0;-0.01;0.01;0.57;-0.00;-0.00;48.67;0.04;-1.84;0;0;0.27;0;0;0;0;0;0;0.03;0.22;0.19;0.03;0.03;53.29;-0.07;3.40;0;0;0.71;0;0;0;0;0;0;0.03;0.26;0.33;0.03;0.03;49.90;-0.06;2.75;0;0;0.17;0;0;0;0;0;0;0.01;0.17;0.68;-0.10;0.03;47.14;-0.02;0.86;0;0;-0.30;0;0;0;0;0;0;-0.10;0.09;0.35;-0.10;-0.13;46.28;0.21;-11.98;0;0;-0.42;0;0;0;0;0;0;-0.08;0.30;0.17;0.01;-0.01;58.26;0.21;-15.30;0;0;1.57;0;0;1;0;0;0;
2020.12.01 00:00;2;0;30.2000;31.4940;0.0738;0.0125;-0.0411;-0.0411;0.01;0.01;0.37;-0.00;0.01;67.42;-0.04;2.31;0;0;1.92;0;0;1;0;0;0;0.01;0.48;0.05;0.01;0.01;65.11;-0.05;3.38;0;0;1.90;0;0;1;0;0;0;0.01;0.56;0.01;0.03;0.02;61.73;-0.06;3.76;0;0;1.73;0;0;1;0;0;0;-0.00;0.14;0.86;-0.00;-0.01;57.97;0.00;0.00;0;0;1.48;0;0;1;0;0;0;0.00;0.22;0.71;-0.01;-0.00;57.97;-0.00;0.28;0;0;1.57;0;0;1;0;0;0;0.05;0.06;0.20;0.04;0.03;57.89;-0.09;4.60;0;0;1.47;0;0;1;0;0;0;0.03;0.22;0.19;0.03;0.03;53.29;-0.07;3.40;0;0;0.71;0;0;0;0;0;0;0.03;0.26;0.33;0.03;0.03;49.90;-0.06;2.75;0;0;0.17;0;0;0;0;0;0;0.01;0.17;0.68;-0.10;0.03;47.14;-0.02;0.86;0;0;-0.30;0;0;0;0;0;0;-0.10;0.09;0.35;-0.10;-0.13;46.28;0.21;-11.98;0;0;-0.42;0;0;0;0;0;0;
2020.12.02 00:00;3;0;30.2880;30.2000;0.0222;0.0265;0.0029;0.0029;-0.01;0.39;0.33;-0.00;0.01;49.46;0.04;-2.25;0;0;0.02;0;0;0;0;0;0;-0.01;0.13;0.70;-0.02;0.02;51.71;0.03;-1.76;0;0;0.35;0;0;0;0;0;0;-0.02;0.05;0.64;-0.02;-0.06;53.47;0.13;-8.02;0;0;0.59;0;0;0;0;0;0;-0.01;0.24;0.31;0.00;-0.00;61.49;0.08;-5.43;0;0;1.33;0;0;1;0;0;0;0.02;0.19;0.10;0.00;0.00;66.92;-0.06;3.50;0;0;1.82;0;0;1;0;0;0;-0.04;0.14;0.38;0.01;-0.02;52.68;0.09;-5.20;0;0;0.59;0;0;0;0;0;0;0.05;0.06;0.20;0.04;0.03;57.89;-0.09;4.60;0;0;1.47;0;0;1;0;0;0;0.03;0.22;0.19;0.03;0.03;53.29;-0.07;3.40;0;0;0.71;0;0;0;0;0;0;0.03;0.26;0.33;0.03;0.03;49.90;-0.06;2.75;0;0;0.17;0;0;0;0;0;0;0.01;0.17;0.68;-0.10;0.03;47.14;-0.02;0.86;0;0;-0.30;0;0;0;0;0;0;
2020.12.03 00:00;4;0;30.7070;30.2720;0.0137;0.0172;0.0144;0.0144;-0.00;0.39;0.53;-0.00;0.01;50.21;0.01;-0.32;0;0;-0.37;0;0;0;0;0;0;0.00;0.27;0.50;-0.00;-0.00;50.53;-0.03;1.46;0;0;-0.20;0;0;0;0;0;0;-0.01;0.02;0.32;-0.01;-0.01;49.07;0.08;-4.45;0;0;-0.32;0;0;0;0;0;0;0.00;0.61;0.17;0.02;0.02;53.52;-0.03;1.66;0;0;0.31;0;0;0;0;0;0;0.01;0.08;0.46;0.00;0.01;51.87;-0.08;3.66;0;0;0.17;0;0;0;0;0;0;0.00;0.48;0.46;-0.03;0.01;52.99;-0.01;0.31;0;0;0.59;0;0;0;0;0;0;-0.04;0.14;0.38;0.01;-0.02;52.68;0.09;-5.20;0;0;0.59;0;0;0;0;0;0;0.05;0.06;0.20;0.04;0.03;57.89;-0.09;4.60;0;0;1.47;0;0;1;0;0;0;0.03;0.22;0.19;0.03;0.03;53.29;-0.07;3.40;0;0;0.71;0;0;0;0;0;0;0.03;0.26;0.33;0.03;0.03;49.90;-0.06;2.75;0;0;0.17;0;0;0;0;0;0;
2020.12.04 00:00;5;0;29.0230;30.7100;0.0653;0.0139;-0.0549;-0.0549;0.01;0.01;0.34;-0.00;-0.00;55.15;-0.08;3.85;0;0;0.17;0;0;0;0;0;0;-0.01;0.22;0.28;-0.00;-0.00;51.30;0.06;-3.38;0;0;-0.44;0;0;0;0;0;0;-0.00;0.20;0.62;0.00;0.01;54.68;0.02;-1.07;0;0;0.07;0;0;0;0;0;0;0.02;0.12;0.13;0.01;0.01;55.74;-0.14;6.66;0;0;0.28;0;0;0;0;0;0;-0.00;0.17;0.68;-0.00;-0.01;49.08;0.02;-1.10;0;0;-0.67;0;0;0;0;0;0;0.01;0.09;0.44;-0.01;0.01;54.52;-0.03;1.53;0;0;0.78;0;0;0;0;0;0;0.00;0.48;0.46;-0.03;0.01;52.99;-0.01;0.31;0;0;0.59;0;0;0;0;0;0;-0.04;0.14;0.38;0.01;-0.02;52.68;0.09;-5.20;0;0;0.59;0;0;0;0;0;0;0.05;0.06;0.20;0.04;0.03;57.89;-0.09;4.60;0;0;1.47;0;0;1;0;0;0;0.03;0.22;0.19;0.03;0.03;53.29;-0.07;3.40;0;0;0.71;0;0;0;0;0;0;
2020.12.05 00:00;6;0;29.7280;29.0320;0.0128;0.0354;0.0240;0.0240;-0.02;0.01;0.33;-0.00;-0.02;37.04;0.15;-6.38;0;0;-2.44;0;0;0;0;1;0;0.01;0.12;0.25;-0.00;0.00;43.42;-0.11;4.16;0;0;-1.34;0;0;0;0;0;1;0.00;0.71;0.12;-0.02;-0.00;39.26;-0.04;1.54;0;0;-1.99;0;0;0;0;0;1;-0.03;0.20;0.04;-0.00;-0.03;37.72;0.22;-10.62;0;0;-2.40;0;0;0;0;1;0;-0.00;0.57;0.31;-0.02;-0.00;48.34;0.01;-0.67;0;0;-0.83;0;0;0;0;0;0;-0.05;0.18;0.13;0.01;-0.04;47.80;0.12;-6.72;0;0;-0.34;0;0;0;0;0;0;0.01;0.09;0.44;-0.01;0.01;54.52;-0.03;1.53;0;0;0.78;0;0;0;0;0;0;0.00;0.48;0.46;-0.03;0.01;52.99;-0.01;0.31;0;0;0.59;0;0;0;0;0;0;-0.04;0.14;0.38;0.01;-0.02;52.68;0.09;-5.20;0;0;0.59;0;0;0;0;0;0;0.05;0.06;0.20;0.04;0.03;57.89;-0.09;4.60;0;0;1.47;0;0;1;0;0;0;
2020.12.06 00:00;0;0;29.5030;29.7300;0.0242;0.0152;-0.0076;-0.0076;0.00;0.05;0.57;0.00;0.00;47.93;-0.04;1.86;0;0;-0.42;0;0;0;0;0;0;0.00;0.32;0.41;-0.00;-0.00;46.07;-0.03;1.39;0;0;-0.71;0;0;0;0;0;0;-0.01;0.23;0.27;-0.01;0.01;44.68;0.04;-1.97;0;0;-0.93;0;0;0;0;0;0;0.02;0.42;0.00;0.02;0.01;46.65;-0.20;7.76;0;0;-0.69;0;0;0;0;0;0;0.00;0.50;0.39;0.00;0.01;38.89;-0.02;0.66;0;0;-1.76;0;0;0;0;0;1;0.02;0.24;0.27;-0.03;-0.00;50.55;-0.06;2.75;0;0;0.08;0;0;0;0;0;0;-0.05;0.18;0.13;0.01;-0.04;47.80;0.12;-6.72;0;0;-0.34;0;0;0;0;0;0;0.01;0.09;0.44;-0.01;0.01;54.52;-0.03;1.53;0;0;0.78;0;0;0;0;0;0;0.00;0.48;0.46;-0.03;0.01;52.99;-0.01;0.31;0;0;0.59;0;0;0;0;0;0;-0.04;0.14;0.38;0.01;-0.02;52.68;0.09;-5.20;0;0;0.59;0;0;0;0;0;0;
2020.12.07 00:00;1;0;29.3700;29.4910;0.0146;0.0060;-0.0041;-0.0041;0.01;0.12;0.28;0.01;-0.00;46.07;-0.13;5.27;0;0;-0.44;0;0;0;0;0;0;-0.00;0.29;0.29;-0.00;0.01;40.80;0.03;-1.40;0;0;-1.01;0;0;0;0;0;1;-0.01;0.00;0.60;-0.00;-0.01;42.20;0.07;-3.03;0;0;-0.92;0;0;0;0;0;0;-0.00;0.13;0.58;-0.00;-0.00;45.23;0.03;-1.27;0;0;-0.60;0;0;0;0;0;0;-0.00;0.18;0.63;-0.02;-0.00;46.50;0.01;-0.70;0;0;-0.50;0;0;0;0;0;0;-0.01;0.39;0.42;0.00;0.01;49.65;0.02;-0.90;0;0;-0.13;0;0;0;0;0;0;0.02;0.24;0.27;-0.03;-0.00;50.55;-0.06;2.75;0;0;0.08;0;0;0;0;0;0;-0.05;0.18;0.13;0.01;-0.04;47.80;0.12;-6.72;0;0;-0.34;0;0;0;0;0;0;0.01;0.09;0.44;-0.01;0.01;54.52;-0.03;1.53;0;0;0.78;0;0;0;0;0;0;0.00;0.48;0.46;-0.03;0.01;52.99;-0.01;0.31;0;0;0.59;0;0;0;0;0;0;
2020.12.08 00:00;2;0;27.6710;29.3710;0.0654;0.0044;-0.0579;-0.0579;0.01;0.05;0.07;-0.01;0.00;46.57;-0.10;4.33;0;0;-0.17;0;0;0;0;0;0;-0.01;0.11;0.13;-0.00;-0.00;42.24;0.11;-5.24;0;0;-1.19;0;0;0;0;0;1;0.01;0.31;0.01;0.01;0.00;47.49;-0.14;5.92;0;0;-0.04;0;0;0;0;0;0;-0.01;0.01;0.05;0.00;-0.00;41.57;0.09;-4.20;0;0;-0.96;0;0;0;0;0;0;0.00;0.01;0.49;-0.01;-0.00;45.77;-0.06;2.67;0;0;-0.38;0;0;0;0;0;0;-0.00;0.29;0.51;-0.02;0.00;49.10;0.01;-0.56;0;0;-0.28;0;0;0;0;0;0;-0.01;0.39;0.42;0.00;0.01;49.65;0.02;-0.90;0;0;-0.13;0;0;0;0;0;0;0.02;0.24;0.27;-0.03;-0.00;50.55;-0.06;2.75;0;0;0.08;0;0;0;0;0;0;-0.05;0.18;0.13;0.01;-0.04;47.80;0.12;-6.72;0;0;-0.34;0;0;0;0;0;0;0.01;0.09;0.44;-0.01;0.01;54.52;-0.03;1.53;0;0;0.78;0;0;0;0;0;0;
2020.12.09 00:00;3;0;28.1450;27.6710;0.0270;0.0258;0.0171;0.0171;-0.01;0.11;0.34;-0.00;-0.02;27.61;0.10;-3.12;0;1;-2.67;0;0;0;0;1;0;-0.00;0.30;0.13;-0.01;-0.00;30.72;0.04;-1.25;0;0;-2.64;0;0;0;0;1;0;-0.01;0.45;0.21;-0.02;-0.00;31.97;0.06;-1.90;0;0;-2.99;0;0;0;0;1;0;-0.03;0.03;0.26;-0.01;-0.04;33.87;0.23;-9.96;0;0;-3.29;0;0;0;1;0;0;-0.00;0.61;0.04;-0.00;0.00;43.83;0.02;-1.11;0;0;-0.98;0;0;0;0;0;0;-0.06;0.06;0.11;-0.01;-0.06;42.55;0.13;-6.54;0;0;-1.48;0;0;0;0;0;1;-0.00;0.29;0.51;-0.02;0.00;49.10;0.01;-0.56;0;0;-0.28;0;0;0;0;0;0;-0.01;0.39;0.42;0.00;0.01;49.65;0.02;-0.90;0;0;-0.13;0;0;0;0;0;0;0.02;0.24;0.27;-0.03;-0.00;50.55;-0.06;2.75;0;0;0.08;0;0;0;0;0;0;-0.05;0.18;0.13;0.01;-0.04;47.80;0.12;-6.72;0;0;-0.34;0;0;0;0;0;0;
2020.12.10 00:00;4;0;27.6930;28.1440;0.0268;0.0055;-0.0160;-0.0160;0.00;0.66;0.06;0.01;0.01;41.32;-0.04;1.44;0;0;-0.78;0;0;0;0;0;0;0.00;0.31;0.50;-0.00;0.00;39.88;-0.02;0.91;0;0;-0.97;0;0;0;0;0;0;0.00;0.51;0.41;0.01;0.03;38.97;-0.01;0.41;0;0;-1.14;0;0;0;0;0;1;0.02;0.06;0.34;0.01;-0.01;38.56;-0.46;12.09;0;0;-1.28;0;0;0;0;0;1;-0.02;0.06;0.16;0.00;-0.00;26.47;0.14;-4.29;0;1;-2.36;0;0;0;0;1;0;0.02;0.16;0.51;-0.04;-0.02;44.77;-0.05;2.21;0;0;-1.11;0;0;0;0;0;1;-0.06;0.06;0.11;-0.01;-0.06;42.55;0.13;-6.54;0;0;-1.48;0;0;0;0;0;1;-0.00;0.29;0.51;-0.02;0.00;49.10;0.01;-0.56;0;0;-0.28;0;0;0;0;0;0;-0.01;0.39;0.42;0.00;0.01;49.65;0.02;-0.90;0;0;-0.13;0;0;0;0;0;0;0.02;0.24;0.27;-0.03;-0.00;50.55;-0.06;2.75;0;0;0.08;0;0;0;0;0;0;
2020.12.11 00:00;5;0;27.3420;27.6950;0.0350;0.0027;-0.0127;-0.0127;-0.00;0.57;0.24;0.00;0.00;37.43;0.02;-0.67;0;0;-0.88;0;0;0;0;0;0;-0.00;0.14;0.69;-0.00;0.01;38.10;0.02;-0.62;0;0;-0.88;0;0;0;0;0;0;0.01;0.10;0.48;-0.01;-0.01;38.72;-0.11;3.86;0;0;-0.89;0;0;0;0;0;0;-0.01;0.41;0.12;-0.00;-0.01;34.86;0.07;-2.81;0;0;-1.24;0;0;0;0;0;1;-0.01;0.36;0.23;-0.01;-0.01;37.67;0.05;-1.91;0;0;-1.02;0;0;0;0;0;1;-0.02;0.17;0.33;-0.00;0.02;43.06;0.04;-1.70;0;0;-1.40;0;0;0;0;0;1;0.02;0.16;0.51;-0.04;-0.02;44.77;-0.05;2.21;0;0;-1.11;0;0;0;0;0;1;-0.06;0.06;0.11;-0.01;-0.06;42.55;0.13;-6.54;0;0;-1.48;0;0;0;0;0;1;-0.00;0.29;0.51;-0.02;0.00;49.10;0.01;-0.56;0;0;-0.28;0;0;0;0;0;0;-0.01;0.39;0.42;0.00;0.01;49.65;0.02;-0.90;0;0;-0.13;0;0;0;0;0;0;
