datetime;day;hour;close_current;open_current;move_down;move_up;percent;percent_10;in_1;in_2;in_3;in_4;in_5;in_6;in_7;in_8;in_9;in_10;in_11;in_12;in_13;in_14;in_15;in_16;in_17;in_18;in_19;in_20;in_21;in_22;in_23;in_24;in_25;in_26;in_27;in_28;in_29;in_30;in_31;in_32;in_33;in_34;in_35;in_36;in_37;in_38;in_39;in_40;in_41;in_42;in_43;in_44;in_45;in_46;in_47;in_48;in_49;in_50;in_51;in_52;in_53;in_54;in_55;in_56;in_57;in_58;in_59;in_60;in_61;in_62;in_63;in_64;in_65;in_66;in_67;in_68;in_69;in_70;in_71;in_72;in_73;in_74;in_75;in_76;in_77;in_78;in_79;in_80;in_81;in_82;in_83;in_84;in_85;in_86;in_87;in_88;in_89;in_90;in_91;in_92;in_93;in_94;in_95;in_96;in_97;in_98;in_99;in_100;in_101;in_102;in_103;in_104;in_105;in_106;in_107;in_108;in_109;in_110;in_111;in_112;in_113;in_114;in_115;in_116;in_117;in_118;in_119;in_120;in_121;in_122;in_123;in_124;in_125;in_126;in_127;in_128;in_129;in_130;in_131;in_132;in_133;in_134;in_135;in_136;in_137;in_138;in_139;in_140;in_141;in_142;in_143;in_144;in_145;in_146;in_147;in_148;in_149;in_150;in_151;in_152;in_153;in_154;in_155;in_156;in_157;in_158;in_159;in_160;in_161;in_162;in_163;in_164;in_165;in_166;in_167;in_168;in_169;in_170
2018.01.21 00:00;0;0;1049.0000;1150.3700;0.1325;0.0020;-0.0881;-0.0881;0.01;0.23;0.59;-0.00;-0.00;57.94;-0.01;0.49;0;0;1.47;0;0;1;0;0;0;0.01;0.51;0.05;0.03;0.04;57.45;-0.02;1.29;0;0;1.57;0;0;1;0;0;0;0.03;0.07;0.40;-0.01;-0.02;56.16;-0.05;2.46;0;0;1.57;0;0;1;0;0;0;-0.02;0.33;0.03;0.01;0.05;53.70;0.04;-2.50;0;0;1.37;0;0;1;0;0;0;0.06;0.09;0.17;0.06;0.02;56.20;-0.10;5.27;0;0;1.82;0;0;1;0;0;0;0.12;0.09;0.01;0.08;0.10;58.08;-0.11;5.96;0;0;0.50;0;0;0;0;0;0;0.04;0.34;0.38;0.00;0.02;52.12;-0.04;2.11;0;0;-0.02;0;0;0;0;0;0;-0.01;0.50;0.46;-0.00;0.22;50.01;0.01;-0.32;0;0;-0.13;0;0;0;0;0;0;0.00;0.24;0.76;-0.16;-0.03;50.33;0.00;0.00;0;0;-0.05;0;0;0;0;0;0;-0.21;0.01;0.44;-0.08;-0.38;50.33;0.25;-16.79;0;0;0.00;0;0;0;0;0;0;
2018.01.22 00:00;1;0;993.0000;1049.0000;0.1344;0.0392;-0.0534;-0.0534;0.01;0.00;0.76;0.00;-0.01;47.29;-0.03;1.28;0;0;-0.30;0;0;0;0;0;0;-0.01;0.08;0.73;-0.06;-0.04;46.01;0.02;-0.78;0;0;-0.39;0;0;0;0;0;0;-0.06;0.12;0.01;0.01;0.00;46.79;0.11;-5.95;0;0;-0.18;0;0;0;0;0;0;0.05;0.00;0.21;-0.01;0.02;52.74;-0.12;5.49;0;0;0.95;0;0;0;0;0;0;-0.06;0.03;0.36;-0.03;-0.07;47.24;0.12;-6.54;0;0;0.13;0;0;0;0;0;0;-0.09;0.01;0.33;-0.01;-0.03;52.06;0.10;-6.02;0;0;-0.14;0;0;0;0;0;0;0.12;0.09;0.01;0.08;0.10;58.08;-0.11;5.96;0;0;0.50;0;0;0;0;0;0;0.04;0.34;0.38;0.00;0.02;52.12;-0.04;2.11;0;0;-0.02;0;0;0;0;0;0;-0.01;0.50;0.46;-0.00;0.22;50.01;0.01;-0.32;0;0;-0.13;0;0;0;0;0;0;0.00;0.24;0.76;-0.16;-0.03;50.33;0.00;0.00;0;0;-0.05;0;0;0;0;0;0;
2018.01.23 00:00;2;0;980.0000;993.0000;0.0846;0.0373;-0.0131;-0.0131;0.02;0.07;0.71;0.00;-0.03;43.60;-0.05;2.12;0;0;-1.30;0;0;0;0;0;1;0.03;0.35;0.20;-0.05;0.01;41.48;-0.08;2.93;0;0;-1.66;0;0;0;0;0;1;-0.08;0.10;0.14;-0.04;-0.10;38.55;0.16;-7.60;0;0;-2.15;0;0;0;0;1;0;-0.04;0.28;0.03;0.01;-0.01;46.15;0.08;-3.95;0;0;-0.57;0;0;0;0;0;0;0.02;0.03;0.30;0.00;0.02;50.10;-0.06;2.70;0;0;0.18;0;0;0;0;0;0;-0.05;0.23;0.47;-0.05;-0.09;49.10;0.06;-2.96;0;0;-0.57;0;0;0;0;0;0;-0.09;0.01;0.33;-0.01;-0.03;52.06;0.10;-6.02;0;0;-0.14;0;0;0;0;0;0;0.12;0.09;0.01;0.08;0.10;58.08;-0.11;5.96;0;0;0.50;0;0;0;0;0;0;0.04;0.34;0.38;0.00;0.02;52.12;-0.04;2.11;0;0;-0.02;0;0;0;0;0;0;-0.01;0.50;0.46;-0.00;0.22;50.01;0.01;-0.32;0;0;-0.13;0;0;0;0;0;0;
2018.01.24 00:00;3;0;1061.0000;981.2000;0.0286;0.0946;0.0813;0.0813;-0.00;0.80;0.19;-0.02;-0.00;44.57;0.00;-0.05;0;0;-0.89;0;0;0;0;0;0;-0.01;0.77;0.10;0.04;0.06;44.61;0.02;-0.70;0;0;-0.97;0;0;0;0;0;0;0.06;0.05;0.23;0.02;0.01;45.32;-0.18;7.05;0;0;-0.94;0;0;0;0;0;0;-0.01;0.44;0.36;-0.03;-0.02;38.27;0.03;-1.22;0;0;-1.85;0;0;0;0;0;1;-0.05;0.11;0.21;-0.01;-0.04;39.48;0.11;-4.78;0;0;-1.83;0;0;0;0;0;1;-0.01;0.31;0.59;-0.06;0.00;48.42;0.01;-0.69;0;0;-0.79;0;0;0;0;0;0;-0.05;0.23;0.47;-0.05;-0.09;49.10;0.06;-2.96;0;0;-0.57;0;0;0;0;0;0;-0.09;0.01;0.33;-0.01;-0.03;52.06;0.10;-6.02;0;0;-0.14;0;0;0;0;0;0;0.12;0.09;0.01;0.08;0.10;58.08;-0.11;5.96;0;0;0.50;0;0;0;0;0;0;0.04;0.34;0.38;0.00;0.02;52.12;-0.04;2.11;0;0;-0.02;0;0;0;0;0;0;
2018.01.25 00:00;4;0;1056.5200;1060.3400;0.0284;0.0515;-0.0036;-0.0036;0.02;0.10;0.27;0.02;0.02;56.10;-0.07;3.47;0;0;1.13;0;0;1;0;0;0;0.02;0.11;0.38;-0.03;-0.00;52.63;-0.06;2.94;0;0;0.57;0;0;0;0;0;0;0.00;0.87;0.12;0.05;0.02;49.68;-0.00;0.15;0;0;0.02;0;0;0;0;0;0;0.01;0.21;0.38;0.01;0.03;49.54;-0.04;2.12;0;0;-0.11;0;0;0;0;0;0;0.01;0.17;0.54;0.02;0.01;47.41;-0.05;2.23;0;0;-0.44;0;0;0;0;0;0;0.08;0.11;0.23;0.04;0.05;52.85;-0.09;4.43;0;0;-0.32;0;0;0;0;0;0;-0.01;0.31;0.59;-0.06;0.00;48.42;0.01;-0.69;0;0;-0.79;0;0;0;0;0;0;-0.05;0.23;0.47;-0.05;-0.09;49.10;0.06;-2.96;0;0;-0.57;0;0;0;0;0;0;-0.09;0.01;0.33;-0.01;-0.03;52.06;0.10;-6.02;0;0;-0.14;0;0;0;0;0;0;0.12;0.09;0.01;0.08;0.10;58.08;-0.11;5.96;0;0;0.50;0;0;0;0;0;0;
2018.01.26 00:00;5;0;1051.0300;1055.2900;0.0657;0.0253;-0.0040;-0.0040;-0.01;0.58;0.18;0.01;0.01;52.94;0.02;-1.35;0;0;0.95;0;0;0;0;0;0;0.03;0.14;0.01;0.00;0.00;54.29;-0.07;3.76;0;0;1.10;0;0;1;0;0;0;-0.02;0.19;0.21;-0.02;-0.01;50.53;0.06;-3.04;0;0;0.53;0;0;0;0;0;0;-0.02;0.18;0.29;-0.02;-0.03;53.57;0.06;-3.39;0;0;0.96;0;0;0;0;0;0;-0.03;0.00;0.13;-0.01;0.02;56.96;0.08;-4.86;0;0;1.48;0;0;1;0;0;0;-0.00;0.65;0.31;0.04;0.08;52.58;0.01;-0.27;0;0;-0.40;0;0;0;0;0;0;0.08;0.11;0.23;0.04;0.05;52.85;-0.09;4.43;0;0;-0.32;0;0;0;0;0;0;-0.01;0.31;0.59;-0.06;0.00;48.42;0.01;-0.69;0;0;-0.79;0;0;0;0;0;0;-0.05;0.23;0.47;-0.05;-0.09;49.10;0.06;-2.96;0;0;-0.57;0;0;0;0;0;0;-0.09;0.01;0.33;-0.01;-0.03;52.06;0.10;-6.02;0;0;-0.14;0;0;0;0;0;0;
2018.01.27 00:00;6;0;1118.9900;1051.0300;0.0179;0.0732;0.0647;0.0647;0.01;0.17;0.17;-0.02;-0.00;51.57;-0.04;1.96;0;0;0.51;0;0;0;0;0;0;-0.03;0.34;0.09;0.02;0.03;49.61;0.07;-3.77;0;0;0.25;0;0;0;0;0;0;0.05;0.01;0.09;0.02;0.02;53.38;-0.17;7.95;0;0;0.90;0;0;0;0;0;0;-0.03;0.02;0.42;-0.03;-0.05;45.43;0.09;-4.23;0;0;-0.29;0;0;0;0;0;0;-0.03;0.10;0.03;-0.01;-0.02;49.66;0.10;-5.58;0;0;0.42;0;0;0;0;0;0;-0.00;0.28;0.68;-0.03;-0.04;52.23;0.01;-0.35;0;0;-0.50;0;0;0;0;0;0;-0.00;0.65;0.31;0.04;0.08;52.58;0.01;-0.27;0;0;-0.40;0;0;0;0;0;0;0.08;0.11;0.23;0.04;0.05;52.85;-0.09;4.43;0;0;-0.32;0;0;0;0;0;0;-0.01;0.31;0.59;-0.06;0.00;48.42;0.01;-0.69;0;0;-0.79;0;0;0;0;0;0;-0.05;0.23;0.47;-0.05;-0.09;49.10;0.06;-2.96;0;0;-0.57;0;0;0;0;0;0;
2018.01.28 00:00;0;0;1251.9600;1118.9900;0.0062;0.1412;0.1188;0.1188;0.01;0.36;0.21;0.01;0.02;60.75;-0.02;1.38;0;0;2.01;0;1;0;0;0;0;0.01;0.33;0.28;0.02;0.02;59.36;-0.03;1.77;0;0;1.87;0;0;1;0;0;0;0.03;0.06;0.11;0.01;0.01;57.59;-0.08;4.09;0;0;1.55;0;0;1;0;0;0;-0.00;0.41;0.43;0.00;0.01;53.50;0.02;-0.87;0;0;0.72;0;0;0;0;0;0;0.02;0.24;0.08;0.02;0.01;54.37;-0.07;3.52;0;0;0.94;0;0;0;0;0;0;0.06;0.09;0.20;0.04;0.05;56.13;-0.07;3.90;0;0;-0.03;0;0;0;0;0;0;-0.00;0.28;0.68;-0.03;-0.04;52.23;0.01;-0.35;0;0;-0.50;0;0;0;0;0;0;-0.00;0.65;0.31;0.04;0.08;52.58;0.01;-0.27;0;0;-0.40;0;0;0;0;0;0;0.08;0.11;0.23;0.04;0.05;52.85;-0.09;4.43;0;0;-0.32;0;0;0;0;0;0;-0.01;0.31;0.59;-0.06;0.00;48.42;0.01;-0.69;0;0;-0.79;0;0;0;0;0;0;
2018.01.29 00:00;1;0;1177.0100;1251.9600;0.0721;0.0055;-0.0599;-0.0599;0.01;0.36;0.13;0.01;0.02;69.63;-0.02;1.42;0;0;1.95;0;0;1;0;0;0;0.01;0.31;0.32;-0.02;0.00;68.21;-0.02;1.04;0;0;2.02;0;1;0;0;0;0;-0.03;0.19;0.22;0.01;0.03;67.17;0.10;-7.71;0;0;2.15;0;1;0;0;0;0;0.07;0.01;0.14;0.05;0.03;74.88;-0.10;6.68;1;0;3.31;1;0;0;0;0;0;0.04;0.35;0.01;0.06;0.02;68.20;-0.08;4.93;0;0;2.85;0;1;0;0;0;0;0.12;0.15;0.04;0.13;0.08;62.57;-0.11;6.44;0;0;0.97;0;0;0;0;0;0;0.06;0.09;0.20;0.04;0.05;56.13;-0.07;3.90;0;0;-0.03;0;0;0;0;0;0;-0.00;0.28;0.68;-0.03;-0.04;52.23;0.01;-0.35;0;0;-0.50;0;0;0;0;0;0;-0.00;0.65;0.31;0.04;0.08;52.58;0.01;-0.27;0;0;-0.40;0;0;0;0;0;0;0.08;0.11;0.23;0.04;0.05;52.85;-0.09;4.43;0;0;-0.32;0;0;0;0;0;0;
2018.01.30 00:00;2;0;1085.5000;1177.0100;0.1071;0.0084;-0.0777;-0.0777;-0.00;0.35;0.63;-0.02;-0.01;55.80;0.00;-0.08;0;0;0.48;0;0;0;0;0;0;-0.02;0.07;0.08;-0.00;-0.00;55.88;0.07;-4.35;0;0;0.55;0;0;0;0;0;0;0.01;0.16;0.29;-0.00;0.01;60.24;-0.04;2.15;0;0;0.94;0;0;0;0;0;0;0.00;0.65;0.33;-0.02;-0.01;58.08;-0.00;0.09;0;0;0.79;0;0;0;0;0;0;-0.02;0.56;0.04;-0.02;0.00;57.99;0.06;-3.76;0;0;0.86;0;0;0;0;0;0;-0.06;0.07;0.16;-0.01;0.04;57.45;0.08;-5.12;0;0;0.34;0;0;0;0;0;0;0.12;0.15;0.04;0.13;0.08;62.57;-0.11;6.44;0;0;0.97;0;0;0;0;0;0;0.06;0.09;0.20;0.04;0.05;56.13;-0.07;3.90;0;0;-0.03;0;0;0;0;0;0;-0.00;0.28;0.68;-0.03;-0.04;52.23;0.01;-0.35;0;0;-0.50;0;0;0;0;0;0;-0.00;0.65;0.31;0.04;0.08;52.58;0.01;-0.27;0;0;-0.40;0;0;0;0;0;0;
2018.01.31 00:00;3;0;1124.8100;1084.6300;0.0513;0.0464;0.0370;0.0370;-0.02;0.18;0.29;-0.01;0.02;42.02;0.08;-3.48;0;0;-1.46;0;0;0;0;0;1;-0.00;0.25;0.75;-0.04;-0.05;45.51;-0.00;0.00;0;0;-0.93;0;0;0;0;0;0;-0.05;0.11;0.15;-0.01;-0.05;45.50;0.16;-8.37;0;0;-0.82;0;0;0;0;0;0;-0.00;0.41;0.45;0.01;0.02;53.87;0.01;-0.82;0;0;0.20;0;0;0;0;0;0;0.03;0.08;0.16;-0.00;0.01;54.69;-0.11;5.45;0;0;0.35;0;0;0;0;0;0;-0.08;0.07;0.25;-0.06;-0.10;51.87;0.10;-5.58;0;0;-0.39;0;0;0;0;0;0;-0.06;0.07;0.16;-0.01;0.04;57.45;0.08;-5.12;0;0;0.34;0;0;0;0;0;0;0.12;0.15;0.04;0.13;0.08;62.57;-0.11;6.44;0;0;0.97;0;0;0;0;0;0;0.06;0.09;0.20;0.04;0.05;56.13;-0.07;3.90;0;0;-0.03;0;0;0;0;0;0;-0.00;0.28;0.68;-0.03;-0.04;52.23;0.01;-0.35;0;0;-0.50;0;0;0;0;0;0;
2018.02.01 00:00;4;0;1041.9400;1125.9600;0.1287;0.0347;-0.0746;-0.0746;0.02;0.05;0.12;0.00;0.01;49.72;-0.08;3.86;0;0;-0.66;0;0;0;0;0;0;0.00;0.49;0.43;-0.01;0.00;45.85;-0.01;0.54;0;0;-1.09;0;0;0;0;0;1;-0.01;0.46;0.34;0.02;0.01;45.31;0.03;-1.55;0;0;-1.20;0;0;0;0;0;1;0.00;0.14;0.85;0.00;0.02;46.86;0.00;-0.01;0;0;-1.04;0;0;0;0;0;1;0.03;0.08;0.44;0.02;0.02;46.87;-0.13;5.47;0;0;-1.03;0;0;0;0;0;1;0.04;0.10;0.52;-0.04;-0.02;53.94;-0.04;2.07;0;0;-0.01;0;0;0;0;0;0;-0.08;0.07;0.25;-0.06;-0.10;51.87;0.10;-5.58;0;0;-0.39;0;0;0;0;0;0;-0.06;0.07;0.16;-0.01;0.04;57.45;0.08;-5.12;0;0;0.34;0;0;0;0;0;0;0.12;0.15;0.04;0.13;0.08;62.57;-0.11;6.44;0;0;0.97;0;0;0;0;0;0;0.06;0.09;0.20;0.04;0.05;56.13;-0.07;3.90;0;0;-0.03;0;0;0;0;0;0;
2018.02.02 00:00;5;0;922.3000;1041.8900;0.2478;0.0051;-0.1148;-0.1148;0.03;0.27;0.37;-0.02;-0.02;38.94;-0.18;6.02;0;0;-1.74;0;0;0;0;0;1;-0.06;0.12;0.08;-0.06;-0.06;32.92;0.21;-8.49;0;0;-2.63;0;0;0;0;1;0;-0.03;0.51;0.09;0.02;-0.02;41.41;0.13;-6.30;0;0;-1.49;0;0;0;0;0;1;-0.02;0.00;0.55;-0.02;-0.04;47.71;0.08;-4.19;0;0;-0.68;0;0;0;0;0;0;-0.00;0.71;0.20;-0.00;0.01;51.90;0.01;-0.59;0;0;-0.30;0;0;0;0;0;0;-0.07;0.21;0.33;0.03;-0.05;49.14;0.09;-4.80;0;0;-0.64;0;0;0;0;0;0;0.04;0.10;0.52;-0.04;-0.02;53.94;-0.04;2.07;0;0;-0.01;0;0;0;0;0;0;-0.08;0.07;0.25;-0.06;-0.10;51.87;0.10;-5.58;0;0;-0.39;0;0;0;0;0;0;-0.06;0.07;0.16;-0.01;0.04;57.45;0.08;-5.12;0;0;0.34;0;0;0;0;0;0;0.12;0.15;0.04;0.13;0.08;62.57;-0.11;6.44;0;0;0.97;0;0;0;0;0;0;
2018.02.03 00:00;6;0;971.0000;923.6700;0.0787;0.0805;0.0512;0.0512;0.02;0.29;0.33;-0.05;0.01;38.31;-0.07;2.57;0;0;-1.50;0;0;0;0;0;1;-0.08;0.11;0.25;-0.00;0.11;35.74;0.13;-5.14;0;0;-1.92;0;0;0;0;0;1;0.15;0.08;0.31;0.06;-0.07;40.88;-0.77;17.76;0;0;-1.31;0;0;0;0;0;1;-0.09;0.01;0.02;-0.06;-0.06;23.11;0.19;-5.38;0;1;-3.03;0;0;0;1;0;0;-0.05;0.11;0.36;-0.06;-0.06;28.49;0.12;-3.78;0;1;-2.74;0;0;0;0;1;0;-0.11;0.02;0.53;-0.10;-0.20;43.17;0.12;-5.97;0;0;-1.50;0;0;0;0;0;1;-0.07;0.21;0.33;0.03;-0.05;49.14;0.09;-4.80;0;0;-0.64;0;0;0;0;0;0;0.04;0.10;0.52;-0.04;-0.02;53.94;-0.04;2.07;0;0;-0.01;0;0;0;0;0;0;-0.08;0.07;0.25;-0.06;-0.10;51.87;0.10;-5.58;0;0;-0.39;0;0;0;0;0;0;-0.06;0.07;0.16;-0.01;0.04;57.45;0.08;-5.12;0;0;0.34;0;0;0;0;0;0;
2018.02.04 00:00;0;0;823.5600;971.0000;0.1874;0.0041;-0.1518;-0.1518;-0.01;0.20;0.51;0.00;0.01;46.03;0.02;-1.12;0;0;-0.42;0;0;0;0;0;0;0.03;0.10;0.36;-0.01;-0.01;47.16;-0.06;2.48;0;0;-0.34;0;0;0;0;0;0;-0.01;0.52;0.23;0.03;0.05;44.68;0.02;-1.02;0;0;-0.65;0;0;0;0;0;0;0.05;0.02;0.26;0.04;0.06;45.70;-0.11;4.60;0;0;-0.58;0;0;0;0;0;0;0.07;0.14;0.15;0.01;0.00;41.10;-0.19;6.67;0;0;-1.14;0;0;0;0;0;1;0.05;0.18;0.49;-0.05;0.09;46.04;-0.07;2.87;0;0;-1.01;0;0;0;0;0;1;-0.11;0.02;0.53;-0.10;-0.20;43.17;0.12;-5.97;0;0;-1.50;0;0;0;0;0;1;-0.07;0.21;0.33;0.03;-0.05;49.14;0.09;-4.80;0;0;-0.64;0;0;0;0;0;0;0.04;0.10;0.52;-0.04;-0.02;53.94;-0.04;2.07;0;0;-0.01;0;0;0;0;0;0;-0.08;0.07;0.25;-0.06;-0.10;51.87;0.10;-5.58;0;0;-0.39;0;0;0;0;0;0;
2018.02.05 00:00;1;0;697.9200;821.6000;0.2272;0.0497;-0.1505;-0.1505;-0.02;0.27;0.49;-0.03;-0.06;33.66;0.04;-1.33;0;0;-1.64;0;0;0;0;0;1;-0.02;0.56;0.08;-0.02;-0.02;34.99;0.04;-1.36;0;0;-1.49;0;0;0;0;0;1;-0.03;0.35;0.11;-0.05;-0.04;36.35;0.06;-2.15;0;0;-1.37;0;0;0;0;0;1;-0.07;0.03;0.02;-0.02;-0.07;38.49;0.13;-5.86;0;0;-1.16;0;0;0;0;0;1;-0.01;0.32;0.15;-0.00;0.01;44.35;0.02;-1.11;0;0;-0.49;0;0;0;0;0;0;-0.15;0.02;0.19;-0.02;-0.07;39.53;0.14;-6.52;0;0;-2.10;0;0;0;0;1;0;0.05;0.18;0.49;-0.05;0.09;46.04;-0.07;2.87;0;0;-1.01;0;0;0;0;0;1;-0.11;0.02;0.53;-0.10;-0.20;43.17;0.12;-5.97;0;0;-1.50;0;0;0;0;0;1;-0.07;0.21;0.33;0.03;-0.05;49.14;0.09;-4.80;0;0;-0.64;0;0;0;0;0;0;0.04;0.10;0.52;-0.04;-0.02;53.94;-0.04;2.07;0;0;-0.01;0;0;0;0;0;0;
2018.02.06 00:00;2;0;779.2500;697.9300;0.1832;0.1434;0.1165;0.1165;0.08;0.52;0.07;0.02;0.00;30.81;-0.34;7.80;0;0;-1.84;0;0;0;0;0;1;-0.12;0.15;0.09;-0.05;-0.10;23.01;0.17;-4.75;0;1;-2.73;0;0;0;0;1;0;-0.04;0.33;0.29;-0.05;-0.07;27.76;0.07;-2.19;0;1;-2.29;0;0;0;0;1;0;-0.07;0.12;0.04;-0.04;-0.06;29.95;0.12;-4.21;0;1;-2.12;0;0;0;0;1;0;-0.02;0.52;0.19;0.02;0.01;34.16;0.04;-1.30;0;0;-1.58;0;0;0;0;0;1;-0.15;0.18;0.28;-0.12;-0.20;34.98;0.11;-4.54;0;0;-2.74;0;0;0;0;1;0;-0.15;0.02;0.19;-0.02;-0.07;39.53;0.14;-6.52;0;0;-2.10;0;0;0;0;1;0;0.05;0.18;0.49;-0.05;0.09;46.04;-0.07;2.87;0;0;-1.01;0;0;0;0;0;1;-0.11;0.02;0.53;-0.10;-0.20;43.17;0.12;-5.97;0;0;-1.50;0;0;0;0;0;1;-0.07;0.21;0.33;0.03;-0.05;49.14;0.09;-4.80;0;0;-0.64;0;0;0;0;0;0;
2018.02.07 00:00;3;0;754.0000;779.9900;0.0844;0.0885;-0.0333;-0.0333;0.03;0.35;0.18;0.05;0.10;46.66;-0.05;2.35;0;0;-0.25;0;0;0;0;0;0;0.02;0.10;0.76;0.00;0.09;44.32;-0.03;1.12;0;0;-0.50;0;0;0;0;0;0;0.17;0.13;0.10;0.12;0.08;43.20;-0.36;11.50;0;0;-0.63;0;0;0;0;0;0;0.09;0.44;0.04;0.06;0.01;31.70;-0.29;7.06;0;0;-1.56;0;0;0;0;0;1;-0.07;0.28;0.13;-0.11;-0.07;24.64;0.08;-2.08;0;1;-2.21;0;0;0;0;1;0;0.12;0.08;0.56;-0.07;-0.10;39.81;-0.14;4.82;0;0;-1.90;0;0;0;0;0;1;-0.15;0.18;0.28;-0.12;-0.20;34.98;0.11;-4.54;0;0;-2.74;0;0;0;0;1;0;-0.15;0.02;0.19;-0.02;-0.07;39.53;0.14;-6.52;0;0;-2.10;0;0;0;0;1;0;0.05;0.18;0.49;-0.05;0.09;46.04;-0.07;2.87;0;0;-1.01;0;0;0;0;0;1;-0.11;0.02;0.53;-0.10;-0.20;43.17;0.12;-5.97;0;0;-1.50;0;0;0;0;0;1;
2018.02.08 00:00;4;0;781.6600;753.1900;0.0029;0.0448;0.0378;0.0378;-0.08;0.14;0.07;-0.02;-0.05;45.16;0.12;-6.07;0;0;-0.08;0;0;0;0;0;0;0.01;0.46;0.46;0.00;-0.02;51.24;-0.01;0.41;0;0;0.58;0;0;0;0;0;0;-0.01;0.62;0.27;0.01;0.06;50.83;0.01;-0.30;0;0;0.42;0;0;0;0;0;0;0.06;0.26;0.10;0.08;0.07;51.13;-0.09;4.25;0;0;0.35;0;0;0;0;0;0;0.07;0.08;0.12;-0.02;-0.00;46.88;-0.11;4.64;0;0;-0.17;0;0;0;0;0;0;-0.03;0.51;0.30;0.06;0.25;38.84;0.02;-0.96;0;0;-1.85;0;0;0;0;0;1;0.12;0.08;0.56;-0.07;-0.10;39.81;-0.14;4.82;0;0;-1.90;0;0;0;0;0;1;-0.15;0.18;0.28;-0.12;-0.20;34.98;0.11;-4.54;0;0;-2.74;0;0;0;0;1;0;-0.15;0.02;0.19;-0.02;-0.07;39.53;0.14;-6.52;0;0;-2.10;0;0;0;0;1;0;0.05;0.18;0.49;-0.05;0.09;46.04;-0.07;2.87;0;0;-1.01;0;0;0;0;0;1;
2018.02.09 00:00;5;0;877.0000;781.6600;0.0000;0.1286;0.1220;0.1220;-0.08;0.14;0.07;-0.02;-0.05;45.16;0.12;-6.07;0;0;-0.08;0;0;0;0;0;0;0.01;0.46;0.46;0.00;-0.02;51.24;-0.01;0.41;0;0;0.58;0;0;0;0;0;0;-0.01;0.62;0.27;0.01;0.06;50.83;0.01;-0.30;0;0;0.42;0;0;0;0;0;0;0.06;0.26;0.10;0.08;0.07;51.13;-0.09;4.25;0;0;0.35;0;0;0;0;0;0;0.07;0.08;0.12;-0.02;-0.00;46.88;-0.11;4.64;0;0;-0.17;0;0;0;0;0;0;0.04;0.15;0.06;-0.07;0.05;40.54;-0.04;1.70;0;0;-1.48;0;0;0;0;0;1;-0.03;0.51;0.30;0.06;0.25;38.84;0.02;-0.96;0;0;-1.85;0;0;0;0;0;1;0.12;0.08;0.56;-0.07;-0.10;39.81;-0.14;4.82;0;0;-1.90;0;0;0;0;0;1;-0.15;0.18;0.28;-0.12;-0.20;34.98;0.11;-4.54;0;0;-2.74;0;0;0;0;1;0;-0.15;0.02;0.19;-0.02;-0.07;39.53;0.14;-6.52;0;0;-2.10;0;0;0;0;1;0;
2018.02.10 00:00;6;0;851.1500;876.3000;0.0871;0.0398;-0.0287;-0.0287;0.01;0.16;0.69;-0.00;0.01;56.46;-0.01;0.40;0;0;1.48;0;0;1;0;0;0;0.03;0.25;0.04;0.02;0.02;56.05;-0.04;2.37;0;0;1.49;0;0;1;0;0;0;0.01;0.44;0.24;0.02;0.05;53.68;-0.02;1.00;0;0;1.21;0;0;1;0;0;0;0.07;0.15;0.00;0.07;0.04;52.68;-0.10;4.79;0;0;1.07;0;0;1;0;0;0;0.04;0.15;0.06;-0.06;0.00;47.89;-0.06;2.73;0;0;0.34;0;0;0;0;0;0;0.12;0.05;0.00;0.12;0.04;46.10;-0.14;5.56;0;0;-0.77;0;0;0;0;0;0;0.04;0.15;0.06;-0.07;0.05;40.54;-0.04;1.70;0;0;-1.48;0;0;0;0;0;1;-0.03;0.51;0.30;0.06;0.25;38.84;0.02;-0.96;0;0;-1.85;0;0;0;0;0;1;0.12;0.08;0.56;-0.07;-0.10;39.81;-0.14;4.82;0;0;-1.90;0;0;0;0;0;1;-0.15;0.18;0.28;-0.12;-0.20;34.98;0.11;-4.54;0;0;-2.74;0;0;0;0;1;0;
2018.02.11 00:00;0;0;808.9900;851.1500;0.0974;0.0069;-0.0495;-0.0495;0.01;0.09;0.68;0.01;0.01;52.38;-0.02;1.25;0;0;0.66;0;0;0;0;0;0;0.01;0.15;0.62;-0.04;-0.03;51.12;-0.03;1.34;0;0;0.61;0;0;0;0;0;0;-0.05;0.25;0.07;-0.01;-0.03;49.79;0.09;-4.92;0;0;0.54;0;0;0;0;0;0;-0.03;0.00;0.40;-0.02;-0.03;54.71;0.06;-3.61;0;0;1.06;0;0;1;0;0;0;0.01;0.43;0.41;0.01;0.01;58.31;-0.01;0.55;0;0;1.46;0;0;1;0;0;0;-0.03;0.31;0.46;0.03;0.02;44.87;0.03;-1.22;0;0;-0.88;0;0;0;0;0;0;0.12;0.05;0.00;0.12;0.04;46.10;-0.14;5.56;0;0;-0.77;0;0;0;0;0;0;0.04;0.15;0.06;-0.07;0.05;40.54;-0.04;1.70;0;0;-1.48;0;0;0;0;0;1;-0.03;0.51;0.30;0.06;0.25;38.84;0.02;-0.96;0;0;-1.85;0;0;0;0;0;1;0.12;0.08;0.56;-0.07;-0.10;39.81;-0.14;4.82;0;0;-1.90;0;0;0;0;0;1;
